V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102
0,15.219,15.188,15.099,14.954,14.757,14.512,14.223,13.894,13.53,13.135,12.713,12.268,11.802,11.318,10.819,10.305,9.777,9.236,8.68,8.109,7.522,6.917,6.294,5.651,4.986,4.3,3.592,2.862,2.112,1.343,0.558,-0.241,-1.05,-1.863,-2.677,-3.485,-4.282,-5.061,-5.818,-6.544,-7.234,-7.883,-8.484,-9.034,-9.526,-9.959,-10.327,-10.629,-10.864,-11.029,-11.126,-11.153,-11.113,-11.008,-10.839,-10.611,-10.327,-9.99,-9.607,-9.183,-8.721,-8.229,-7.713,-7.177,-6.629,-6.073,-5.515,-4.96,-4.414,-3.879,-3.361,-2.861,-2.383,-1.928,-1.497,-1.091,-0.71,-0.353,-0.019,0.292,0.583,0.853,1.104,1.337,1.552,1.75,1.929,2.09,2.229,2.345,2.436,2.497,2.527,2.522,2.477,2.391,2.259,2.081,1.853,1.576,NA
0,10.369,10.278,10.165,10.027,9.86,9.661,9.428,9.157,8.847,8.495,8.101,7.663,7.183,6.66,6.096,5.493,4.854,4.181,3.478,2.748,1.996,1.227,0.444,-0.348,-1.144,-1.941,-2.734,-3.52,-4.294,-5.055,-5.797,-6.521,-7.223,-7.901,-8.554,-9.181,-9.779,-10.349,-10.888,-11.396,-11.871,-12.311,-12.715,-13.08,-13.404,-13.686,-13.92,-14.105,-14.238,-14.315,-14.332,-14.289,-14.181,-14.008,-13.767,-13.459,-13.083,-12.642,-12.137,-11.572,-10.952,-10.283,-9.572,-8.827,-8.057,-7.271,-6.48,-5.694,-4.924,-4.181,-3.475,-2.815,-2.211,-1.67,-1.199,-0.803,-0.487,-0.253,-0.101,-0.03,-0.039,-0.123,-0.278,-0.497,-0.772,-1.096,-1.461,-1.858,-2.277,-2.712,-3.153,-3.594,-4.028,-4.449,-4.855,-5.242,-5.608,-5.953,-6.277,-6.583,NA
0,-1.899,-2.043,-2.187,-2.33,-2.469,-2.601,-2.721,-2.827,-2.916,-2.983,-3.026,-3.041,-3.026,-2.977,-2.891,-2.767,-2.603,-2.397,-2.149,-1.858,-1.526,-1.153,-0.743,-0.296,0.181,0.686,1.213,1.756,2.308,2.862,3.411,3.946,4.46,4.943,5.389,5.789,6.134,6.419,6.636,6.781,6.847,6.832,6.732,6.547,6.277,5.922,5.486,4.971,4.384,3.73,3.017,2.253,1.448,0.611,-0.247,-1.115,-1.982,-2.837,-3.669,-4.468,-5.223,-5.925,-6.565,-7.136,-7.631,-8.043,-8.37,-8.606,-8.75,-8.801,-8.76,-8.628,-8.406,-8.099,-7.711,-7.246,-6.711,-6.111,-5.453,-4.744,-3.99,-3.198,-2.376,-1.529,-0.663,0.216,1.102,1.992,2.881,3.766,4.644,5.512,6.37,7.215,8.047,8.864,9.667,10.455,11.228,11.985,NA
0,-4.337,-4.383,-4.331,-4.184,-3.946,-3.62,-3.214,-2.735,-2.192,-1.595,-0.952,-0.276,0.424,1.136,1.852,2.561,3.253,3.922,4.559,5.159,5.716,6.226,6.687,7.096,7.452,7.757,8.01,8.213,8.37,8.483,8.555,8.591,8.594,8.568,8.518,8.447,8.36,8.261,8.151,8.036,7.917,7.799,7.682,7.569,7.463,7.365,7.278,7.202,7.139,7.09,7.058,7.042,7.044,7.064,7.104,7.164,7.243,7.343,7.462,7.6,7.757,7.93,8.12,8.324,8.54,8.768,9.005,9.25,9.501,9.757,10.017,10.279,10.544,10.812,11.082,11.355,11.633,11.916,12.205,12.503,12.811,13.13,13.461,13.807,14.167,14.541,14.931,15.334,15.75,16.177,16.613,17.054,17.497,17.938,18.373,18.795,19.202,19.587,19.944,20.27,NA
0,-14.612,-14.921,-15.178,-15.378,-15.516,-15.587,-15.588,-15.518,-15.375,-15.16,-14.875,-14.521,-14.103,-13.625,-13.095,-12.518,-11.903,-11.258,-10.593,-9.915,-9.235,-8.563,-7.907,-7.277,-6.68,-6.125,-5.616,-5.162,-4.765,-4.429,-4.157,-3.949,-3.806,-3.726,-3.707,-3.747,-3.843,-3.989,-4.183,-4.419,-4.694,-5.004,-5.344,-5.711,-6.102,-6.517,-6.952,-7.407,-7.881,-8.375,-8.888,-9.421,-9.974,-10.548,-11.142,-11.756,-12.388,-13.037,-13.7,-14.373,-15.051,-15.728,-16.399,-17.056,-17.69,-18.294,-18.859,-19.375,-19.834,-20.227,-20.547,-20.786,-20.938,-20.999,-20.964,-20.832,-20.603,-20.276,-19.855,-19.344,-18.749,-18.076,-17.334,-16.532,-15.68,-14.788,-13.868,-12.931,-11.988,-11.05,-10.129,-9.234,-8.375,-7.561,-6.798,-6.096,-5.459,-4.893,-4.401,-3.987,NA
0,4.841,5.092,5.357,5.631,5.909,6.187,6.459,6.72,6.963,7.185,7.378,7.539,7.663,7.746,7.784,7.775,7.717,7.61,7.452,7.245,6.99,6.691,6.349,5.97,5.558,5.118,4.655,4.174,3.682,3.183,2.682,2.185,1.695,1.216,0.751,0.302,-0.129,-0.542,-0.937,-1.314,-1.674,-2.02,-2.352,-2.675,-2.989,-3.298,-3.605,-3.913,-4.223,-4.538,-4.862,-5.194,-5.537,-5.892,-6.26,-6.641,-7.035,-7.442,-7.861,-8.292,-8.732,-9.181,-9.636,-10.096,-10.556,-11.015,-11.468,-11.913,-12.346,-12.761,-13.156,-13.524,-13.862,-14.164,-14.427,-14.644,-14.811,-14.924,-14.979,-14.972,-14.9,-14.761,-14.553,-14.275,-13.926,-13.508,-13.022,-12.47,-11.856,-11.184,-10.459,-9.687,-8.874,-8.028,-7.155,-6.264,-5.363,-4.459,-3.562,-2.679,NA
0,-4.257,-4.426,-4.626,-4.855,-5.109,-5.388,-5.687,-6.003,-6.333,-6.672,-7.017,-7.363,-7.706,-8.041,-8.363,-8.668,-8.95,-9.206,-9.431,-9.62,-9.771,-9.879,-9.942,-9.958,-9.926,-9.843,-9.71,-9.528,-9.297,-9.019,-8.696,-8.331,-7.928,-7.489,-7.021,-6.526,-6.009,-5.476,-4.93,-4.377,-3.822,-3.268,-2.72,-2.183,-1.66,-1.154,-0.669,-0.209,0.225,0.63,1.003,1.342,1.645,1.91,2.136,2.32,2.461,2.558,2.608,2.611,2.565,2.469,2.323,2.126,1.878,1.58,1.232,0.836,0.394,-0.09,-0.615,-1.175,-1.766,-2.382,-3.019,-3.668,-4.323,-4.978,-5.624,-6.256,-6.864,-7.443,-7.986,-8.487,-8.94,-9.34,-9.685,-9.971,-10.196,-10.359,-10.459,-10.499,-10.478,-10.401,-10.27,-10.088,-9.861,-9.592,-9.286,-8.948,NA
0,1.4,1.844,2.241,2.588,2.885,3.128,3.318,3.453,3.535,3.565,3.543,3.473,3.356,3.198,3.001,2.771,2.513,2.233,1.937,1.632,1.324,1.02,0.727,0.451,0.199,-0.022,-0.209,-0.356,-0.46,-0.518,-0.527,-0.488,-0.4,-0.266,-0.088,0.131,0.385,0.669,0.976,1.298,1.628,1.958,2.278,2.581,2.859,3.102,3.305,3.459,3.56,3.601,3.58,3.492,3.337,3.112,2.82,2.462,2.04,1.558,1.021,0.435,-0.195,-0.861,-1.556,-2.273,-3.002,-3.736,-4.467,-5.187,-5.887,-6.56,-7.199,-7.798,-8.35,-8.849,-9.292,-9.674,-9.992,-10.244,-10.427,-10.543,-10.59,-10.569,-10.483,-10.332,-10.121,-9.853,-9.531,-9.159,-8.743,-8.288,-7.797,-7.277,-6.732,-6.167,-5.587,-4.997,-4.401,-3.804,-3.209,-2.621,NA
0,-9.528,-9.229,-8.916,-8.587,-8.245,-7.891,-7.524,-7.146,-6.758,-6.36,-5.956,-5.545,-5.129,-4.71,-4.29,-3.872,-3.457,-3.049,-2.651,-2.265,-1.895,-1.544,-1.216,-0.914,-0.643,-0.405,-0.203,-0.042,0.077,0.152,0.179,0.158,0.087,-0.033,-0.203,-0.422,-0.687,-0.998,-1.351,-1.742,-2.168,-2.624,-3.104,-3.604,-4.117,-4.638,-5.16,-5.677,-6.182,-6.67,-7.135,-7.572,-7.975,-8.341,-8.665,-8.945,-9.178,-9.363,-9.498,-9.584,-9.621,-9.609,-9.552,-9.45,-9.306,-9.124,-8.906,-8.656,-8.377,-8.072,-7.746,-7.4,-7.039,-6.664,-6.279,-5.886,-5.487,-5.083,-4.676,-4.268,-3.859,-3.451,-3.044,-2.638,-2.235,-1.833,-1.435,-1.038,-0.644,-0.253,0.137,0.526,0.914,1.301,1.689,2.079,2.471,2.866,3.265,3.669,NA
0,10.719,10.452,10.221,10.022,9.852,9.708,9.585,9.478,9.382,9.291,9.2,9.104,8.999,8.88,8.744,8.589,8.412,8.213,7.99,7.745,7.479,7.193,6.889,6.57,6.239,5.898,5.55,5.198,4.845,4.493,4.144,3.8,3.462,3.131,2.807,2.49,2.179,1.874,1.574,1.276,0.981,0.685,0.388,0.088,-0.217,-0.528,-0.846,-1.172,-1.506,-1.85,-2.202,-2.564,-2.933,-3.31,-3.693,-4.082,-4.474,-4.869,-5.265,-5.66,-6.051,-6.439,-6.82,-7.193,-7.557,-7.909,-8.249,-8.576,-8.887,-9.183,-9.462,-9.723,-9.967,-10.191,-10.397,-10.582,-10.748,-10.893,-11.018,-11.12,-11.2,-11.257,-11.29,-11.297,-11.277,-11.229,-11.151,-11.042,-10.899,-10.721,-10.507,-10.254,-9.961,-9.629,-9.254,-8.839,-8.382,-7.884,-7.348,-6.774,NA
0,20.374,20.126,19.829,19.486,19.098,18.668,18.198,17.693,17.156,16.591,16.003,15.394,14.769,14.13,13.479,12.819,12.151,11.475,10.791,10.099,9.398,8.687,7.963,7.226,6.474,5.705,4.919,4.115,3.292,2.453,1.597,0.728,-0.152,-1.039,-1.928,-2.815,-3.694,-4.56,-5.406,-6.227,-7.017,-7.771,-8.483,-9.149,-9.766,-10.332,-10.843,-11.3,-11.702,-12.049,-12.345,-12.59,-12.789,-12.944,-13.059,-13.139,-13.187,-13.208,-13.205,-13.183,-13.143,-13.089,-13.023,-12.946,-12.861,-12.766,-12.663,-12.551,-12.431,-12.3,-12.159,-12.007,-11.843,-11.666,-11.478,-11.276,-11.063,-10.839,-10.604,-10.361,-10.111,-9.856,-9.599,-9.341,-9.085,-8.833,-8.588,-8.352,-8.127,-7.914,-7.714,-7.529,-7.36,-7.206,-7.068,-6.945,-6.836,-6.74,-6.656,-6.582,NA
0,15.025,14.858,14.601,14.256,13.83,13.326,12.754,12.12,11.434,10.705,9.943,9.158,8.36,7.559,6.764,5.985,5.23,4.506,3.819,3.176,2.58,2.034,1.54,1.099,0.71,0.373,0.084,-0.16,-0.362,-0.527,-0.66,-0.766,-0.849,-0.915,-0.969,-1.015,-1.058,-1.1,-1.146,-1.198,-1.258,-1.327,-1.405,-1.494,-1.592,-1.699,-1.814,-1.935,-2.062,-2.191,-2.321,-2.451,-2.578,-2.7,-2.816,-2.923,-3.02,-3.104,-3.174,-3.228,-3.263,-3.278,-3.27,-3.236,-3.174,-3.081,-2.954,-2.791,-2.589,-2.345,-2.057,-1.723,-1.342,-0.914,-0.439,0.082,0.647,1.252,1.894,2.567,3.265,3.979,4.703,5.426,6.139,6.833,7.496,8.119,8.691,9.203,9.647,10.014,10.297,10.493,10.595,10.603,10.516,10.334,10.061,9.7,NA
0,-10.95,-9.917,-8.851,-7.762,-6.657,-5.546,-4.437,-3.339,-2.26,-1.21,-0.195,0.777,1.699,2.565,3.37,4.111,4.783,5.384,5.914,6.371,6.756,7.07,7.315,7.494,7.61,7.668,7.672,7.627,7.538,7.411,7.252,7.067,6.861,6.641,6.411,6.178,5.945,5.717,5.497,5.29,5.096,4.918,4.756,4.611,4.481,4.366,4.263,4.171,4.085,4.002,3.92,3.833,3.74,3.635,3.516,3.38,3.224,3.046,2.847,2.624,2.379,2.112,1.826,1.522,1.205,0.877,0.544,0.21,-0.12,-0.441,-0.749,-1.037,-1.301,-1.537,-1.74,-1.908,-2.037,-2.125,-2.17,-2.172,-2.13,-2.045,-1.918,-1.751,-1.547,-1.309,-1.039,-0.743,-0.423,-0.085,0.266,0.627,0.991,1.355,1.713,2.061,2.394,2.708,2.999,3.263,NA
0,-5.259,-5.466,-5.622,-5.728,-5.783,-5.793,-5.759,-5.688,-5.586,-5.457,-5.311,-5.154,-4.993,-4.838,-4.694,-4.569,-4.469,-4.4,-4.365,-4.369,-4.414,-4.5,-4.628,-4.796,-5.001,-5.24,-5.508,-5.8,-6.11,-6.431,-6.757,-7.08,-7.393,-7.69,-7.965,-8.212,-8.425,-8.6,-8.734,-8.823,-8.866,-8.862,-8.809,-8.709,-8.562,-8.37,-8.135,-7.861,-7.549,-7.202,-6.825,-6.419,-5.989,-5.537,-5.065,-4.577,-4.074,-3.558,-3.031,-2.493,-1.947,-1.391,-0.828,-0.258,0.32,0.905,1.496,2.092,2.692,3.296,3.9,4.504,5.104,5.698,6.282,6.852,7.403,7.933,8.436,8.907,9.342,9.736,10.085,10.385,10.632,10.824,10.959,11.034,11.05,11.007,10.904,10.744,10.53,10.265,9.953,9.598,9.206,8.78,8.329,7.856,NA
0,8.666,9.914,11.169,12.421,13.661,14.88,16.07,17.224,18.334,19.392,20.394,21.332,22.203,23.001,23.725,24.37,24.934,25.416,25.814,26.127,26.354,26.496,26.552,26.522,26.406,26.205,25.918,25.547,25.093,24.556,23.939,23.242,22.47,21.626,20.712,19.733,18.695,17.603,16.465,15.287,14.078,12.846,11.6,10.349,9.104,7.874,6.668,5.498,4.37,3.295,2.281,1.335,0.464,-0.325,-1.029,-1.643,-2.164,-2.59,-2.92,-3.154,-3.293,-3.338,-3.293,-3.162,-2.948,-2.657,-2.294,-1.867,-1.381,-0.845,-0.267,0.345,0.984,1.638,2.302,2.963,3.615,4.248,4.853,5.421,5.946,6.419,6.834,7.184,7.464,7.669,7.796,7.84,7.802,7.68,7.474,7.184,6.814,6.365,5.842,5.249,4.591,3.873,3.101,2.283,NA
0,3.952,4.493,5.038,5.587,6.141,6.696,7.254,7.813,8.37,8.926,9.477,10.023,10.561,11.09,11.607,12.111,12.598,13.068,13.519,13.947,14.352,14.733,15.086,15.411,15.706,15.971,16.203,16.402,16.568,16.698,16.794,16.854,16.878,16.866,16.819,16.737,16.621,16.473,16.293,16.084,15.847,15.586,15.302,15,14.682,14.351,14.011,13.665,13.317,12.969,12.625,12.285,11.953,11.63,11.315,11.009,10.711,10.419,10.131,9.845,9.557,9.264,8.961,8.644,8.311,7.956,7.576,7.167,6.728,6.257,5.752,5.212,4.639,4.032,3.396,2.73,2.04,1.329,0.6,-0.141,-0.891,-1.645,-2.399,-3.15,-3.893,-4.626,-5.347,-6.053,-6.743,-7.417,-8.074,-8.714,-9.338,-9.946,-10.539,-11.118,-11.684,-12.238,-12.78,-13.311,NA
0,12.603,13.31,13.944,14.505,14.991,15.401,15.738,16.001,16.195,16.323,16.389,16.398,16.356,16.269,16.142,15.983,15.798,15.593,15.373,15.146,14.916,14.688,14.466,14.253,14.053,13.867,13.697,13.542,13.403,13.279,13.169,13.069,12.979,12.893,12.811,12.728,12.641,12.546,12.441,12.323,12.189,12.037,11.867,11.678,11.47,11.245,11.003,10.748,10.484,10.214,9.944,9.679,9.425,9.189,8.977,8.796,8.655,8.558,8.512,8.524,8.598,8.739,8.951,9.236,9.596,10.03,10.538,11.118,11.766,12.477,13.246,14.065,14.926,15.821,16.74,17.672,18.608,19.535,20.443,21.32,22.157,22.943,23.669,24.325,24.903,25.397,25.8,26.109,26.318,26.427,26.434,26.339,26.144,25.85,25.461,24.982,24.419,23.776,23.061,22.28,NA
0,13.143,13.065,12.973,12.869,12.758,12.642,12.522,12.401,12.279,12.156,12.032,11.906,11.775,11.637,11.487,11.321,11.134,10.92,10.674,10.388,10.057,9.674,9.233,8.729,8.157,7.513,6.794,5.998,5.125,4.175,3.151,2.058,0.898,-0.319,-1.585,-2.892,-4.228,-5.581,-6.938,-8.286,-9.611,-10.897,-12.132,-13.3,-14.388,-15.383,-16.273,-17.046,-17.694,-18.208,-18.581,-18.809,-18.89,-18.822,-18.608,-18.249,-17.751,-17.122,-16.37,-15.505,-14.539,-13.486,-12.358,-11.172,-9.942,-8.685,-7.414,-6.147,-4.898,-3.682,-2.512,-1.4,-0.357,0.605,1.481,2.262,2.943,3.521,3.995,4.363,4.626,4.788,4.853,4.824,4.708,4.512,4.245,3.912,3.524,3.09,2.618,2.116,1.595,1.062,0.526,-0.006,-0.527,-1.029,-1.507,-1.956,NA
0,1.925,1.724,1.501,1.257,0.994,0.712,0.416,0.107,-0.21,-0.531,-0.852,-1.168,-1.474,-1.766,-2.041,-2.295,-2.524,-2.726,-2.9,-3.046,-3.162,-3.251,-3.313,-3.353,-3.371,-3.373,-3.362,-3.343,-3.319,-3.295,-3.275,-3.263,-3.261,-3.272,-3.299,-3.342,-3.401,-3.477,-3.569,-3.675,-3.793,-3.919,-4.052,-4.188,-4.323,-4.454,-4.576,-4.687,-4.783,-4.861,-4.918,-4.952,-4.961,-4.942,-4.895,-4.819,-4.713,-4.576,-4.409,-4.213,-3.987,-3.734,-3.453,-3.148,-2.819,-2.469,-2.099,-1.713,-1.312,-0.899,-0.478,-0.051,0.379,0.809,1.237,1.659,2.074,2.478,2.87,3.249,3.612,3.959,4.289,4.602,4.898,5.177,5.441,5.688,5.921,6.139,6.344,6.537,6.716,6.883,7.037,7.178,7.303,7.413,7.505,7.578,NA
0,13.921,14.462,15.012,15.564,16.113,16.651,17.172,17.667,18.13,18.553,18.929,19.253,19.518,19.721,19.856,19.921,19.915,19.838,19.689,19.472,19.19,18.848,18.451,18.007,17.523,17.009,16.474,15.927,15.38,14.841,14.323,13.833,13.382,12.977,12.627,12.337,12.113,11.958,11.874,11.862,11.921,12.049,12.24,12.491,12.793,13.138,13.518,13.921,14.337,14.754,15.161,15.544,15.892,16.193,16.436,16.609,16.702,16.705,16.611,16.412,16.102,15.675,15.128,14.459,13.666,12.75,11.712,10.555,9.283,7.902,6.418,4.838,3.17,1.425,-0.388,-2.257,-4.171,-6.118,-8.086,-10.062,-12.033,-13.986,-15.908,-17.788,-19.613,-21.372,-23.053,-24.647,-26.144,-27.536,-28.815,-29.974,-31.008,-31.912,-32.683,-33.32,-33.82,-34.184,-34.413,-34.509,NA
0,-9.526,-8.98,-8.406,-7.809,-7.195,-6.569,-5.939,-5.309,-4.684,-4.069,-3.468,-2.884,-2.32,-1.776,-1.255,-0.756,-0.28,0.175,0.61,1.027,1.428,1.814,2.188,2.552,2.908,3.257,3.603,3.945,4.285,4.624,4.964,5.303,5.644,5.986,6.33,6.675,7.023,7.374,7.727,8.085,8.447,8.814,9.187,9.568,9.956,10.353,10.758,11.173,11.596,12.026,12.463,12.905,13.348,13.79,14.225,14.651,15.06,15.448,15.809,16.134,16.419,16.655,16.837,16.958,17.013,16.995,16.902,16.729,16.475,16.138,15.718,15.218,14.639,13.986,13.263,12.478,11.636,10.746,9.817,8.858,7.877,6.883,5.887,4.896,3.92,2.964,2.037,1.143,0.287,-0.526,-1.295,-2.018,-2.695,-3.326,-3.913,-4.458,-4.964,-5.434,-5.872,-6.281,NA
0,-1.652,-2.183,-2.673,-3.124,-3.539,-3.921,-4.272,-4.595,-4.892,-5.166,-5.417,-5.648,-5.858,-6.049,-6.22,-6.37,-6.498,-6.602,-6.682,-6.735,-6.761,-6.756,-6.72,-6.653,-6.552,-6.419,-6.255,-6.059,-5.836,-5.586,-5.315,-5.026,-4.723,-4.412,-4.099,-3.79,-3.491,-3.208,-2.948,-2.717,-2.52,-2.364,-2.253,-2.19,-2.181,-2.225,-2.327,-2.484,-2.697,-2.965,-3.282,-3.646,-4.05,-4.488,-4.952,-5.433,-5.921,-6.406,-6.877,-7.323,-7.731,-8.091,-8.391,-8.62,-8.77,-8.831,-8.796,-8.66,-8.419,-8.071,-7.615,-7.055,-6.395,-5.641,-4.802,-3.888,-2.911,-1.886,-0.826,0.251,1.331,2.397,3.432,4.42,5.347,6.2,6.965,7.634,8.197,8.647,8.983,9.2,9.301,9.288,9.166,8.943,8.626,8.228,7.758,7.232,NA
0,-16.538,-16.131,-15.746,-15.393,-15.077,-14.806,-14.586,-14.423,-14.321,-14.284,-14.313,-14.408,-14.569,-14.791,-15.072,-15.403,-15.778,-16.186,-16.619,-17.064,-17.51,-17.944,-18.354,-18.728,-19.054,-19.322,-19.522,-19.645,-19.686,-19.638,-19.498,-19.266,-18.94,-18.525,-18.024,-17.443,-16.79,-16.072,-15.3,-14.485,-13.638,-12.771,-11.895,-11.023,-10.166,-9.335,-8.539,-7.789,-7.093,-6.456,-5.886,-5.385,-4.958,-4.606,-4.328,-4.125,-3.993,-3.929,-3.928,-3.985,-4.094,-4.247,-4.436,-4.654,-4.892,-5.14,-5.391,-5.636,-5.866,-6.072,-6.248,-6.385,-6.477,-6.518,-6.502,-6.426,-6.284,-6.075,-5.796,-5.445,-5.024,-4.533,-3.974,-3.347,-2.658,-1.91,-1.108,-0.256,0.639,1.57,2.532,3.517,4.518,5.528,6.539,7.544,8.536,9.508,10.453,11.365,NA
0,1.517,1.615,1.679,1.706,1.7,1.66,1.59,1.492,1.371,1.231,1.077,0.916,0.752,0.593,0.445,0.314,0.205,0.126,0.081,0.076,0.113,0.198,0.331,0.516,0.751,1.037,1.372,1.754,2.178,2.64,3.135,3.656,4.196,4.748,5.303,5.854,6.392,6.91,7.397,7.848,8.256,8.612,8.912,9.151,9.324,9.429,9.464,9.427,9.319,9.142,8.897,8.587,8.217,7.792,7.317,6.798,6.243,5.658,5.05,4.427,3.797,3.166,2.54,1.927,1.331,0.758,0.212,-0.304,-0.788,-1.239,-1.655,-2.039,-2.391,-2.714,-3.012,-3.288,-3.547,-3.795,-4.036,-4.276,-4.522,-4.777,-5.046,-5.335,-5.646,-5.982,-6.344,-6.735,-7.152,-7.595,-8.06,-8.545,-9.045,-9.554,-10.066,-10.573,-11.07,-11.547,-11.998,-12.414,NA
0,-0.326,-0.627,-0.912,-1.174,-1.409,-1.613,-1.782,-1.915,-2.007,-2.059,-2.069,-2.038,-1.967,-1.856,-1.708,-1.527,-1.314,-1.074,-0.81,-0.528,-0.23,0.077,0.391,0.706,1.019,1.325,1.623,1.907,2.176,2.428,2.661,2.875,3.069,3.244,3.4,3.539,3.662,3.773,3.873,3.967,4.056,4.145,4.237,4.335,4.443,4.565,4.703,4.86,5.038,5.239,5.463,5.713,5.987,6.286,6.608,6.95,7.311,7.688,8.076,8.472,8.87,9.266,9.655,10.03,10.387,10.719,11.021,11.287,11.512,11.692,11.822,11.898,11.917,11.877,11.777,11.614,11.39,11.105,10.761,10.361,9.907,9.405,8.859,8.276,7.662,7.024,6.37,5.707,5.045,4.392,3.756,3.147,2.571,2.038,1.555,1.128,0.763,0.466,0.241,0.09,NA
0,-2.242,-2.395,-2.5,-2.548,-2.533,-2.446,-2.286,-2.047,-1.73,-1.336,-0.868,-0.33,0.271,0.927,1.629,2.365,3.124,3.893,4.658,5.408,6.128,6.805,7.428,7.986,8.469,8.867,9.175,9.387,9.5,9.513,9.425,9.239,8.959,8.591,8.142,7.619,7.033,6.392,5.709,4.992,4.254,3.505,2.754,2.012,1.287,0.586,-0.082,-0.714,-1.303,-1.847,-2.344,-2.791,-3.188,-3.536,-3.836,-4.089,-4.296,-4.462,-4.588,-4.677,-4.731,-4.754,-4.747,-4.715,-4.658,-4.579,-4.479,-4.362,-4.228,-4.079,-3.917,-3.743,-3.56,-3.37,-3.173,-2.972,-2.771,-2.57,-2.374,-2.183,-2.001,-1.83,-1.673,-1.531,-1.407,-1.302,-1.217,-1.153,-1.109,-1.084,-1.079,-1.09,-1.115,-1.152,-1.197,-1.247,-1.298,-1.345,-1.386,-1.414,NA
0,10.247,10.211,10.201,10.22,10.269,10.347,10.453,10.587,10.744,10.923,11.117,11.323,11.535,11.745,11.95,12.14,12.311,12.455,12.568,12.643,12.677,12.665,12.604,12.494,12.332,12.12,11.858,11.548,11.194,10.798,10.366,9.901,9.407,8.891,8.356,7.806,7.247,6.681,6.112,5.542,4.974,4.408,3.845,3.286,2.731,2.179,1.628,1.077,0.527,-0.026,-0.583,-1.143,-1.709,-2.28,-2.857,-3.439,-4.026,-4.614,-5.204,-5.793,-6.376,-6.951,-7.515,-8.062,-8.589,-9.09,-9.561,-9.998,-10.394,-10.747,-11.051,-11.303,-11.498,-11.635,-11.71,-11.722,-11.669,-11.552,-11.371,-11.126,-10.82,-10.456,-10.036,-9.564,-9.046,-8.485,-7.886,-7.256,-6.6,-5.923,-5.231,-4.53,-3.826,-3.123,-2.426,-1.741,-1.071,-0.42,0.209,0.811,NA
0,12.765,13.041,13.269,13.445,13.566,13.627,13.627,13.564,13.436,13.243,12.984,12.66,12.273,11.825,11.321,10.763,10.159,9.512,8.833,8.127,7.403,6.671,5.941,5.222,4.524,3.859,3.236,2.664,2.154,1.715,1.354,1.078,0.894,0.807,0.821,0.938,1.159,1.484,1.911,2.438,3.059,3.77,4.562,5.428,6.358,7.342,8.369,9.426,10.501,11.583,12.656,13.71,14.73,15.705,16.624,17.474,18.246,18.93,19.52,20.009,20.391,20.662,20.821,20.866,20.797,20.615,20.324,19.928,19.43,18.836,18.153,17.386,16.543,15.63,14.655,13.625,12.547,11.428,10.275,9.094,7.892,6.675,5.449,4.22,2.995,1.778,0.577,-0.603,-1.756,-2.875,-3.955,-4.989,-5.97,-6.892,-7.749,-8.535,-9.244,-9.87,-10.41,-10.858,NA
0,18.01,17.607,17.193,16.772,16.347,15.923,15.502,15.088,14.683,14.292,13.914,13.553,13.21,12.885,12.581,12.295,12.029,11.781,11.55,11.334,11.131,10.939,10.757,10.581,10.409,10.239,10.07,9.901,9.73,9.557,9.383,9.208,9.034,8.864,8.698,8.541,8.394,8.262,8.147,8.052,7.978,7.929,7.903,7.902,7.925,7.968,8.03,8.105,8.188,8.273,8.353,8.419,8.464,8.478,8.454,8.383,8.257,8.07,7.815,7.487,7.085,6.604,6.045,5.411,4.702,3.925,3.086,2.191,1.251,0.274,-0.728,-1.744,-2.763,-3.772,-4.761,-5.716,-6.629,-7.488,-8.284,-9.011,-9.659,-10.224,-10.701,-11.088,-11.382,-11.583,-11.692,-11.711,-11.643,-11.492,-11.264,-10.965,-10.603,-10.183,-9.715,-9.207,-8.668,-8.106,-7.529,-6.948,NA
0,-1.314,-0.573,0.17,0.911,1.644,2.364,3.066,3.745,4.397,5.018,5.606,6.157,6.669,7.142,7.575,7.967,8.319,8.632,8.906,9.143,9.345,9.513,9.65,9.758,9.838,9.892,9.921,9.927,9.91,9.872,9.813,9.733,9.632,9.511,9.368,9.204,9.017,8.808,8.577,8.322,8.046,7.746,7.425,7.082,6.72,6.341,5.945,5.536,5.117,4.69,4.261,3.832,3.408,2.994,2.595,2.215,1.86,1.535,1.245,0.994,0.788,0.63,0.525,0.476,0.486,0.557,0.692,0.89,1.153,1.481,1.872,2.324,2.835,3.402,4.022,4.69,5.401,6.151,6.934,7.744,8.577,9.425,10.283,11.145,12.007,12.862,13.705,14.533,15.34,16.125,16.882,17.611,18.308,18.974,19.607,20.207,20.775,21.311,21.817,22.295,NA
